date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:56	740324/740324	---M--	200	added ('OK')	image/png	etag:%22b4be4-582c15d9a63b3%22	http://aquaterias.like-themes.com/wp-content/uploads/2018/01/slider-2-image.png	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2018/01/slider-2-image.png	(from http://aquaterias.like-themes.com/homepage-natural-water/)
11:50:58	100328/100328	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:20:57%20GMT	http://aquaterias.like-themes.com/team/sherman-warner/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/team/sherman-warner/index.html	(from http://aquaterias.like-themes.com/team/)
11:52:16	482914/482914	---M--	200	added ('OK')	image/jpeg	etag:%2275e62-582c15d9eb914%22	http://aquaterias.like-themes.com/wp-content/uploads/2018/01/w7.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2018/01/w7.jpg	(from http://aquaterias.like-themes.com/team/)
11:52:19	100337/100337	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:22:17%20GMT	http://aquaterias.like-themes.com/team/denis-green/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/team/denis-green/index.html	(from http://aquaterias.like-themes.com/team/)
11:52:40	772331/772331	---M--	200	added ('OK')	image/jpeg	etag:%22bc8eb-582c15d9f16d4%22	http://aquaterias.like-themes.com/wp-content/uploads/2018/01/w8.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2018/01/w8.jpg	(from http://aquaterias.like-themes.com/team/)
11:52:42	100329/100329	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:22:40%20GMT	http://aquaterias.like-themes.com/team/antony-taylor/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/team/antony-taylor/index.html	(from http://aquaterias.like-themes.com/team/)
11:52:43	727862/727862	---M--	200	added ('OK')	image/jpeg	etag:%22b1b36-582c15d911caf%22	http://aquaterias.like-themes.com/wp-content/uploads/2018/01/m1.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2018/01/m1.jpg	(from http://aquaterias.like-themes.com/team/)
11:52:43	100337/100337	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:22:42%20GMT	http://aquaterias.like-themes.com/team/francis-habbant/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/team/francis-habbant/index.html	(from http://aquaterias.like-themes.com/team/)
11:52:55	100224/100224	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:22:43%20GMT	http://aquaterias.like-themes.com/team/marta-ferrari/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/team/marta-ferrari/index.html	(from http://aquaterias.like-themes.com/team/)
11:52:56	1623894/1623894	---M--	200	added ('OK')	text/css	etag:%2218c756-5c0161bad229b%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_06894f159896f37bd17f6a67ec944dd8.css	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/css/autoptimize_06894f159896f37bd17f6a67ec944dd8.css	(from http://aquaterias.like-themes.com/faq/)
11:52:58	1000822/1000822	---M--	200	added ('OK')	image/jpeg	etag:%22f4576-582c15d918a10%22	http://aquaterias.like-themes.com/wp-content/uploads/2018/01/m2.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2018/01/m2.jpg	(from http://aquaterias.like-themes.com/team/)
11:52:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:22:57%20GMT	http://aquaterias.like-themes.com/?p=2253	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index2a5c.html	(from http://aquaterias.like-themes.com/faq/)
11:52:58	2281/2281	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:22:56%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Ffaq%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedab19.json	(from http://aquaterias.like-themes.com/faq/)
11:53:00	2378/2378	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:22:59%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Ffaq%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed0b1d	(from http://aquaterias.like-themes.com/faq/)
11:53:03	93919/93919	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:00%20GMT	http://aquaterias.like-themes.com/faq/page/2/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/faq/page/2/index.html	(from http://aquaterias.like-themes.com/faq/)
11:53:04	14422/14422	---M--	200	added ('OK')	image/jpeg	etag:%223856-582c17e539201%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/2-300x300.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/2-300x300.jpg	(from http://aquaterias.like-themes.com/shop/)
11:53:07	14356/14356	---MC-	200	added ('OK')	application/rss+xml	etag:%2234e7190f91308538b7c55c3f86c56236%22	http://aquaterias.like-themes.com/shop/feed/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/feed/index.html	(from http://aquaterias.like-themes.com/shop/)
11:53:07	16785/16785	---M--	200	added ('OK')	image/jpeg	etag:%224191-582c185ebdb08%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/6-300x300.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/6-300x300.jpg	(from http://aquaterias.like-themes.com/shop/)
11:53:08	107419/107419	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:07%20GMT	http://aquaterias.like-themes.com/product/bottled-lemon-water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/bottled-lemon-water/index.html	(from http://aquaterias.like-themes.com/shop/)
11:53:09	15996/15996	---M--	200	added ('OK')	image/jpeg	etag:%223e7c-582c1824130e0%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/4-300x300.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/4-300x300.jpg	(from http://aquaterias.like-themes.com/shop/)
11:53:10	106128/106128	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:09%20GMT	http://aquaterias.like-themes.com/shop/?add-to-cart=2161	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/index8811.html	(from http://aquaterias.like-themes.com/shop/)
11:53:11	11556/11556	---M--	200	added ('OK')	image/jpeg	etag:%222d24-582c17bdca584%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/1-300x300.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/1-300x300.jpg	(from http://aquaterias.like-themes.com/shop/)
11:53:12	106941/106941	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:11%20GMT	http://aquaterias.like-themes.com/product/bottled-sparkling-water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/bottled-sparkling-water/index.html	(from http://aquaterias.like-themes.com/shop/)
11:53:14	106132/106132	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:13%20GMT	http://aquaterias.like-themes.com/shop/?add-to-cart=2163	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/indexc45b.html	(from http://aquaterias.like-themes.com/shop/)
11:53:16	106914/106914	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:15%20GMT	http://aquaterias.like-themes.com/product/bottled-water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/bottled-water/index.html	(from http://aquaterias.like-themes.com/shop/)
11:53:19	106122/106122	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:17%20GMT	http://aquaterias.like-themes.com/shop/?add-to-cart=2159	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/indexe99e.html	(from http://aquaterias.like-themes.com/shop/)
11:53:21	106131/106131	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:19%20GMT	http://aquaterias.like-themes.com/shop/?add-to-cart=2164	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/indexf51e.html	(from http://aquaterias.like-themes.com/shop/)
11:53:23	106122/106122	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:21%20GMT	http://aquaterias.like-themes.com/shop/?add-to-cart=2068	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/index5414.html	(from http://aquaterias.like-themes.com/shop/)
11:53:24	2247/2247	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:23:23%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fmy-account%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedd248.json	(from http://aquaterias.like-themes.com/my-account/)
11:53:26	106576/106576	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:24%20GMT	http://aquaterias.like-themes.com/product/sea-breeze/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product/sea-breeze/index.html	(from http://aquaterias.like-themes.com/shop/)
11:53:27	2344/2344	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:23:26%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fmy-account%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed56e5	(from http://aquaterias.like-themes.com/my-account/)
11:53:29	106119/106119	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:23:27%20GMT	http://aquaterias.like-themes.com/shop/?add-to-cart=2158	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/index9017.html	(from http://aquaterias.like-themes.com/shop/)
11:54:00	388646/388646	---M--	200	added ('OK')	application/javascript	etag:%225ee26-5c0161bab7cbb%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_fce8ca02ed8dc501b1130b6692a133bf.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_fce8ca02ed8dc501b1130b6692a133bf.js	(from http://aquaterias.like-themes.com/faq/)
11:54:03	106141/106141	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:01%20GMT	http://aquaterias.like-themes.com/shop/?add-to-cart=2066	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/shop/index455b.html	(from http://aquaterias.like-themes.com/shop/)
11:54:05	90944/90944	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:03%20GMT	http://aquaterias.like-themes.com/product-category/uncategorized/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-category/uncategorized/index.html	(from http://aquaterias.like-themes.com/shop/)
11:54:07	106368/106368	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:05%20GMT	http://aquaterias.like-themes.com/product-category/water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-category/water/index.html	(from http://aquaterias.like-themes.com/shop/)
11:54:08	2272/2272	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:24:07%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fblog-one-column%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed5536.json	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:10	96004/96004	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:08%20GMT	http://aquaterias.like-themes.com/product-tag/lemon/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/lemon/index.html	(from http://aquaterias.like-themes.com/shop/)
11:54:12	2369/2369	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:24:10%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fblog-one-column%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed07c6	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:13	96162/96162	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:12%20GMT	http://aquaterias.like-themes.com/product-tag/mineral/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/mineral/index.html	(from http://aquaterias.like-themes.com/shop/)
11:54:14	387142/387142	---M--	200	added ('OK')	application/javascript	etag:%225e846-5bffec7458d50%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_442dcefac655aad092c5a8f9c8763a64.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_442dcefac655aad092c5a8f9c8763a64.js	(from http://aquaterias.like-themes.com/shop/)
11:54:16	97667/97667	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:14%20GMT	http://aquaterias.like-themes.com/product-tag/pack/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/pack/index.html	(from http://aquaterias.like-themes.com/shop/)
11:54:25	781859/781859	---M--	200	added ('OK')	image/jpeg	etag:%22bee23-582c15d9e4bb4%22	http://aquaterias.like-themes.com/wp-content/uploads/2018/01/w4.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2018/01/w4.jpg	(from http://aquaterias.like-themes.com/team/)
11:54:27	95988/95988	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:26%20GMT	http://aquaterias.like-themes.com/product-tag/soda/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/soda/index.html	(from http://aquaterias.like-themes.com/shop/)
11:54:32	113038/113038	---M--	200	added ('OK')	image/jpeg	etag:%221b98e-582c18ac4c499%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:34	101053/101053	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:33%20GMT	http://aquaterias.like-themes.com/product-tag/water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/product-tag/water/index.html	(from http://aquaterias.like-themes.com/shop/)
11:54:36	53397/53397	---M--	200	added ('OK')	image/jpeg	etag:%22d095-582c18ce95ad9%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog03-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog03-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:24:37%20GMT	http://aquaterias.like-themes.com/?p=617	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index5c49.html	(from http://aquaterias.like-themes.com/my-account/)
11:54:46	50204/50204	---M--	200	added ('OK')	image/jpeg	etag:%22c41c-582c18ecbd721%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:46	477765/477765	---M--	200	added ('OK')	application/javascript	etag:%2274a45-5c72ff9bc139d%22	http://aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_87a5bec159ab3e3c0ca4cec9797ab10e.js	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/cache/autoptimize/js/autoptimize_87a5bec159ab3e3c0ca4cec9797ab10e.js	(from http://aquaterias.like-themes.com/my-account/)
11:54:46	191488/191488	---M--	200	added ('OK')	image/jpeg	etag:%222ec00-582c18c096a6a%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog02-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog02-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:48	94058/94058	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:46%20GMT	http://aquaterias.like-themes.com/my-account/lost-password/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/my-account/lost-password/index.html	(from http://aquaterias.like-themes.com/my-account/)
11:54:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:24:47%20GMT	http://aquaterias.like-themes.com/?p=31	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/indexc7e3.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:49	101065/101065	---M--	200	added ('OK')	image/jpeg	etag:%2218ac9-582c19a60b32c%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:51	97705/97705	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:48%20GMT	http://aquaterias.like-themes.com/how-much-water-should-we-drink/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/how-much-water-should-we-drink/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:52	97574/97574	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:49%20GMT	http://aquaterias.like-themes.com/fast-facts-on-drinking-water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/fast-facts-on-drinking-water/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:55	97956/97956	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:24:53%20GMT	http://aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/carbonated-sparkling-water-good-or-bad/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:54:59	88567/88567	---M--	200	added ('OK')	image/jpeg	etag:%22159f7-582c19951e2ae%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog13-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog13-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:01	69838/69838	---M--	200	added ('OK')	image/jpeg	etag:%22110ce-582c19d37f00a%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog16-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog16-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:03	97936/97936	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:00%20GMT	http://aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/how-drinking-more-water-can-help-you-lose-weight/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:06	97771/97771	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:04%20GMT	http://aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/how-many-bathrooms-are-in-your-home/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:07	127153/127153	---M--	200	added ('OK')	image/jpeg	etag:%221f0b1-582c18fc4cdd8%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog05-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog05-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:09	97044/97044	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:07%20GMT	http://aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/did-you-know-water-covers-71-of-the-earth/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:11	97335/97335	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:08%20GMT	http://aquaterias.like-themes.com/effects-on-other-organs/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/effects-on-other-organs/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:11	59936/59936	---M--	200	added ('OK')	image/jpeg	etag:%22ea20-582c192c6c445%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog08-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog08-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:11	2277/2277	---M--	200	added ('OK')	application/json	date:Mon,%2004%20Oct%202021%2006:25:09%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fblog-two-columns%2F	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embedf344.json	(from http://aquaterias.like-themes.com/blog-two-columns/)
11:55:12	2374/2374	---M--	200	added ('OK')	text/xml	date:Mon,%2004%20Oct%202021%2006:25:11%20GMT	http://aquaterias.like-themes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Faquaterias.like-themes.com%2Fblog-two-columns%2F&format=xml	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-json/oembed/1.0/embed788b	(from http://aquaterias.like-themes.com/blog-two-columns/)
11:55:13	92451/92451	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:11%20GMT	http://aquaterias.like-themes.com/category/delivery/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/category/delivery/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:15	92439/92439	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:11%20GMT	http://aquaterias.like-themes.com/category/health/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/category/health/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:16	104808/104808	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:13%20GMT	http://aquaterias.like-themes.com/category/water/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/category/water/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:16	176973/176973	---M--	200	added ('OK')	image/jpeg	etag:%222b34d-582c190b1ddab%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog06-1150x600.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog06-1150x600.jpg	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:18	101190/101190	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:15%20GMT	http://aquaterias.like-themes.com/2017/09/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/09/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:19	95667/95667	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Oct%202021%2006:25:17%20GMT	http://aquaterias.like-themes.com/2017/08/	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/2017/08/index.html	(from http://aquaterias.like-themes.com/blog-one-column/)
11:55:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Oct%202021%2006:25:20%20GMT	http://aquaterias.like-themes.com/?p=21	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/index3965.html	(from http://aquaterias.like-themes.com/blog-two-columns/)
11:55:30	71993/71993	---M--	200	added ('OK')	image/jpeg	etag:%2211939-582c18cdd25d4%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog03-1150x810.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog03-1150x810.jpg	(from http://aquaterias.like-themes.com/blog-two-columns/)
11:55:37	153788/153788	---M--	200	added ('OK')	image/jpeg	etag:%22258bc-582c18a29ad43%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01-1150x810.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog01-1150x810.jpg	(from http://aquaterias.like-themes.com/blog-two-columns/)
11:55:40	61454/61454	---M--	200	added ('OK')	image/jpeg	etag:%22f00e-582c18ebc083b%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04-1150x810.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog04-1150x810.jpg	(from http://aquaterias.like-themes.com/blog-two-columns/)
11:55:40	125387/125387	---M--	200	added ('OK')	image/jpeg	etag:%221e9cb-582c19a516147%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14-1150x810.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog14-1150x810.jpg	(from http://aquaterias.like-themes.com/blog-two-columns/)
11:55:55	88917/88917	---M--	200	added ('OK')	image/jpeg	etag:%2215b55-582c19d21f702%22	http://aquaterias.like-themes.com/wp-content/uploads/2017/09/blog16-1150x810.jpg	C:/Users/DELL/Desktop/VINOD/shreesai/aquaterias.like-themes.com/wp-content/uploads/2017/09/blog16-1150x810.jpg	(from http://aquaterias.like-themes.com/blog-two-columns/)
